hoa_label,latitude,longitude,legalAcreage,imprvActualYearBuilt,ShapeSTLength,ShapeSTArea,improvementValue,propType,situs_city,compactness,has_sidewalk
1.0,33.17502454574849,-97.07731981027504,0.2115,2014.0,397.3697081923869,9209.514369198325,412847.0,R,DENTON,17.145603846063374,True
0.0,33.0328254294224,-96.99433260671344,4.9047,1997.0,2365.269939852393,202259.03783408605,722413.0,R,LEWISVILLE,27.66008356550444,False
1.0,33.235479210325046,-96.83980385909994,0.26,2024.0,454.2687178590456,11900.11300706668,883521.0,R,PROSPER,17.341017509897412,False
1.0,33.28943715171613,-96.84585641776232,0.142,2021.0,343.17999195855145,6184.637726779677,389787.0,R,CELINA,19.04274948405025,False
1.0,33.16259758599246,-97.17348526826991,0.138,2022.0,344.64059110323126,6158.783634251854,265851.0,R,DENTON,19.285810979851583,False
1.0,33.25733847951998,-96.96621845203995,0.132,2023.0,333.38850273893536,5854.822121217762,364358.0,R,AUBREY,18.98399156410086,False
1.0,33.1907063766664,-96.88201311194337,0.1908,2005.0,381.1178902189731,8785.07178145846,386080.0,R,FRISCO,16.533825773800032,False
1.0,33.04899484626138,-97.39423438429648,0.1253,2023.0,319.92987280165863,5705.744627189319,176100.0,R,JUSTIN,17.938959802571144,False
1.0,33.12245871849068,-97.22838514953952,0.135,2024.0,336.7810856299193,5928.3440625156,508789.0,R,,19.132071020509965,False
1.0,33.16465790741552,-96.9811983695139,0.1819,2006.0,368.9590683866246,8240.789061621563,267862.0,R,LITTLE ELM,16.5191455729288,False
1.0,33.15693980595561,-97.12433849447213,0.206,2021.0,421.686438956733,11290.116859283637,605776.0,R,DENTON,15.75000994376716,True
1.0,33.04897410195403,-96.88625852914936,0.152,2020.0,338.96019209786306,6552.984580041095,380364.0,R,CARROLLTON,17.533081365239486,False
1.0,33.089224240875055,-97.2232938439971,0.166,2023.0,361.7166257285896,7403.765992289104,385207.0,R,ARGYLE,17.67194120731842,False
1.0,33.195047330836374,-96.85968211032218,0.256,2024.0,416.3078193905653,11177.937698432335,1464829.0,R,FRISCO,15.504845809798525,False
1.0,33.25083004325408,-96.93732830287703,0.1727,2022.0,358.2955961959431,7522.889779218138,208439.0,R,PROVIDENCE VILLAGE,17.064683654948958,False
1.0,33.078903454623735,-97.1097153031731,0.1283,2019.0,319.6874750952443,5401.235593680825,389221.0,R,ARGYLE,18.92161153872669,False
1.0,33.15217994909364,-96.94353435251972,0.258,2010.0,441.8032179956772,10779.337279922962,18051.0,R,LITTLE ELM,18.10779998459524,False
1.0,33.20201009460525,-96.89188878507116,0.213,2008.0,408.6863979979141,9300.917225267249,405070.0,R,LITTLE ELM,17.95786026938975,False
1.0,33.11299632481207,-97.23694129645229,0.132,2019.0,327.67026698104274,5685.7863087293,360377.0,R,ARGYLE,18.88354539434373,True
1.0,33.009295264985106,-97.19652603128884,0.2418,2010.0,432.3150851876065,10743.41827601285,785012.0,R,TROPHY CLUB,17.396356362486273,False
1.0,33.23828869702864,-96.85863891520437,0.165,2015.0,365.3069232951271,7485.214101767559,447685.0,R,PROSPER,17.828367551415685,False
1.0,33.04533911676945,-97.32155966539298,0.13,2005.0,322.17470474321783,5652.853086667056,204241.0,R,JUSTIN,18.36179691653342,False
1.0,33.25107641114053,-96.93351425326097,0.1612,2023.0,349.7676729088375,6804.318125704595,99022.0,R,PROVIDENCE VILLAGE,17.979380556871792,False
1.0,33.0083471697327,-97.19640133615108,0.2296,2009.0,421.8899234683199,10497.348852263793,528374.0,R,TROPHY CLUB,16.955815228120226,False
1.0,33.14243434142379,-96.89390357949716,0.1376,2007.0,331.37130758604485,6033.405946148357,301746.0,R,FRISCO,18.199826842645056,False
1.0,33.22678168879107,-96.97662961428136,0.126,2018.0,315.21387842269075,5332.040735350333,252750.0,R,CROSSROADS,18.63447675700223,False
1.0,33.17083884518245,-97.1647615474701,0.1509,2010.0,342.99083481502726,6220.701803510754,242497.0,R,ARGYLE,18.911485630241227,False
1.0,33.19545813704354,-96.92595035203853,0.0937,2018.0,282.7127192611389,4116.311695386191,298163.0,R,LITTLE ELM,19.417013954898977,True
1.0,33.25138773987543,-97.14444523794434,0.1815,2006.0,377.5453596750308,8064.274570493265,268617.0,R,DENTON,17.67555126826859,False
1.0,33.22915179499913,-97.1040138743794,0.1534,2007.0,321.9291060550089,5999.205656354628,340356.0,R,DENTON,17.275345314358205,False
1.0,33.18556933766134,-96.9072106541921,0.2047,2013.0,375.11505799150257,8599.630111439765,288184.0,R,LITTLE ELM,16.362483607845572,False
1.0,33.04881092152209,-97.34080839566244,0.2004,2023.0,409.6030015670899,8733.157384277047,503990.0,R,,19.21122126973534,False
1.0,33.029955139971854,-96.89090758378974,0.1791,2015.0,379.8053418615673,7794.155318689446,717474.0,R,THE COLONY,18.50772685536338,False
1.0,33.13914785571609,-96.89234495667472,0.1389,2006.0,331.9360590191736,6119.192892522037,385553.0,R,FRISCO,18.005895419938092,False
1.0,33.22469009267705,-96.88128103948094,0.1941,2017.0,388.5333662089974,8375.492881994634,463211.0,R,PROSPER,18.023796185442404,False
1.0,33.16249203459234,-97.11152017540262,0.193,2016.0,396.4141363723788,8688.595507612783,350481.0,R,DENTON,18.08625656219952,False
1.0,33.004533230713285,-97.17569842110971,0.279,2015.0,453.3651514261388,12295.047303104491,895603.0,R,TROPHY CLUB,16.717297254785432,False
1.0,33.00892608812488,-97.24792778155155,0.187,2015.0,380.1505417299607,8113.148000931973,532248.0,R,ROANOKE,17.812374969738244,False
1.0,33.20819415897827,-96.93979477726776,0.13,2020.0,315.0965346174517,5348.610274598341,302521.0,R,LITTLE ELM,18.562920278461103,False
1.0,33.268921197464095,-96.95875118528012,0.132,2024.0,327.6772266196095,5671.208758976472,262558.0,R,AUBREY,18.93288880878673,False
1.0,33.14066708796973,-96.90106178771228,0.1741,2008.0,352.54080901899613,6770.750586086337,345644.0,R,FRISCO,18.35616604740541,False
1.0,33.044817865096896,-97.37218885044156,0.2135,2023.0,388.8563848055055,9432.48117122737,293174.0,R,FORT WORTH,16.03070128199702,False
1.0,33.2506625203167,-96.9438078685339,0.1505,2019.0,344.9065106147125,6566.0127068233305,229886.0,R,AUBREY,18.117616638297743,False
1.0,33.23788616784819,-96.95841456201484,0.126,2005.0,303.56007192638174,4871.921024107221,226883.0,R,AUBREY,18.914246928876747,False
1.0,33.25163391537637,-96.86672367181713,0.149,2023.0,360.51577348790335,6526.427002637259,583198.0,R,PROSPER,19.91466737941926,False
1.0,33.017214710908,-96.89909628635272,0.1716,2005.0,357.3169557153283,7331.549302358189,448227.0,R,CARROLLTON,17.414519302298512,False
1.0,33.16568332139621,-97.11158103457662,0.143,2016.0,344.6778019329625,6236.94327999475,277051.0,R,DENTON,19.04823914727641,False
1.0,33.176955569916494,-96.87846626117566,0.1956,2005.0,372.40321334581256,8411.493805931877,624066.0,R,FRISCO,16.487458293375333,False
1.0,33.017806625613844,-97.22040289329972,0.1708,2015.0,367.77203153751776,7585.414839645197,337498.0,R,ROANOKE,17.831096919619423,False
1.0,33.3032806418639,-96.88721264802268,0.1449,2022.0,341.3090982952275,6175.279641916023,249189.0,R,,18.86423082582167,False
1.0,33.20955809726828,-96.86757532819416,0.229,2021.0,418.1923548710404,10062.113981252634,678994.0,R,FRISCO,17.38052719323447,False
1.0,33.13921360181693,-97.09504106153466,0.145,2021.0,353.64290486543433,6302.081409853647,452796.0,R,CORINTH,19.844761758570648,True
1.0,33.17217390947228,-96.85161104675304,0.169,2006.0,352.6515256666669,7104.996156198027,626136.0,R,FRISCO,17.50361236248382,False
1.0,33.02231725545256,-97.22673863106203,0.2231,2008.0,415.4280074552428,9760.30180123584,394899.0,R,ROANOKE,17.68187427937744,True
1.0,33.21250725843402,-96.93781299369076,0.1533,2009.0,342.31123330319457,6745.836381432207,237849.0,R,LITTLE ELM,17.37026720186716,False
1.0,33.00709440581798,-97.25916249423976,0.1774,2007.0,382.74519880315376,7756.253985209279,319137.0,R,ROANOKE,18.887195737300623,False
1.0,33.24621249914574,-96.9056371329959,0.155,2020.0,350.96815239624794,6667.055560707705,311725.0,R,AUBREY,18.47571883492157,False
1.0,33.08218687223408,-97.318716153508,0.1377,2024.0,339.55948381625365,5968.236327187508,279238.0,R,JUSTIN,19.319047827299304,False
1.0,33.04090864483555,-97.39289099818008,0.1584,2007.0,349.76297380032656,6874.673468813073,149744.0,R,RHOME,17.794901590106967,False
0.0,33.072642599574415,-97.1433209110496,8.0,1979.0,3063.0686717259646,335233.7542497725,268327.0,R,BARTONVILLE,27.98760437685082,False
1.0,33.26011777115529,-96.97098779408392,0.143,2023.0,338.9839959485806,6261.073554395563,263874.0,R,AUBREY,18.353106461845524,False
1.0,33.14181272188111,-97.22754378544865,0.18,2007.0,379.9015439962826,8253.819171807818,305771.0,R,DENTON,17.48586686072845,False
1.0,33.18828498769094,-96.8827582851189,0.1707,2005.0,346.10730331972576,6571.878450185571,445910.0,R,FRISCO,18.227705566871848,False
1.0,33.28807039541422,-96.84654121582838,0.1391,2022.0,340.97554395003465,6058.420391685338,416821.0,R,CELINA,19.19053384469404,False
1.0,33.15115704520707,-96.88650371517296,0.098,2016.0,289.11231468280386,4309.314137531576,410221.0,R,FRISCO,19.39657398685897,False
1.0,33.068700863649404,-96.90598048400835,0.1839,2006.0,398.2217243279444,8080.268152313329,388733.0,R,THE COLONY,19.625653349303853,False
1.0,33.16339634907734,-97.17341964497608,0.207,2023.0,412.0666422278045,9431.25806878122,266324.0,R,ARGYLE,18.00384597670543,False
1.0,33.041989825381705,-96.87081076331008,0.109,2018.0,302.92107669757047,4803.17897891103,383388.0,R,CARROLLTON,19.10425972267628,False
1.0,33.042421631299845,-97.06649365411091,0.061,2018.0,225.5946096813533,2648.2982861185324,367395.0,R,FLOWER MOUND,19.21721891527301,False
1.0,33.25267005336933,-97.10691166724123,0.1446,2005.0,329.7369635305624,6285.75776415899,212106.0,R,DENTON,17.297272532248563,True
1.0,33.22658499331388,-96.85109657385952,0.179,2020.0,367.8731993446639,7696.058167715737,584353.0,R,PROSPER,17.584416313766795,False
1.0,33.13551235175092,-96.85528912952094,0.201,2022.0,395.81126971680186,8737.490146745184,779760.0,R,,17.9303848821148,False
1.0,33.158438417737536,-96.88568560103162,0.176,2008.0,361.4695921034403,7531.841782008541,508100.0,R,FRISCO,17.34771783543545,False
1.0,33.02159907509772,-97.30907343871614,0.1263,2017.0,315.85802903994886,5337.248820194559,291742.0,R,FORT WORTH,18.692457082292144,False
1.0,33.1351523816882,-97.18581260763058,0.2341,2005.0,409.9747065404946,10198.57757359921,260048.0,R,ARGYLE,16.480657110268695,False
1.0,33.211103391051935,-96.98384262390276,0.199,2020.0,389.5772435760351,8591.962127480625,321054.0,R,AUBREY,17.66423390378749,False
1.0,33.09538139320003,-97.25219093631203,0.163,2021.0,355.9997701125459,7079.9931475930325,539096.0,R,Northlake,17.900559178262988,False
1.0,33.24272513175662,-96.8407097596364,0.19,2023.0,395.37123548606286,8610.5065519542,763876.0,R,PROSPER,18.15438068673189,False
1.0,33.056141020036755,-96.8924221388238,0.0754,2020.0,255.0651083532393,3320.445315981507,421311.0,R,LEWISVILLE,19.59321817050278,False
1.0,32.995502192504695,-97.37880536998826,0.179,2021.0,376.011004902576,7927.9052147290495,270717.0,R,HASLET,17.83374951874687,False
1.0,33.142661794241945,-97.032882482954,0.131,2022.0,329.2180666109885,5717.106662519022,390617.0,R,LAKE DALLAS,18.957934805316683,False
1.0,33.15030146120366,-96.91158493970303,0.146,2018.0,342.76690937756337,6420.139874333468,396084.0,R,FRISCO,18.300092593612582,False
1.0,33.23486003382243,-96.9024356248991,0.1481,2019.0,344.7579752720331,6535.458015497072,316159.0,R,AUBREY,18.18664602111008,False
1.0,33.14243426961814,-96.86125915283898,0.1759,2011.0,403.054138077868,8951.287372434601,514302.0,R,FRISCO,18.14852226976472,False
1.0,32.99531663675555,-97.36856379066836,0.176,2018.0,357.7700488088171,7652.776028769772,243050.0,R,HASLET,16.725879255248504,False
1.0,33.192985780540084,-96.86934803848044,0.1393,2005.0,340.5962812298717,6416.946722759714,360111.0,R,FRISCO,18.078041130708915,False
1.0,33.047890767603974,-96.91542506842153,0.243,2019.0,438.9929519559173,10438.016910473052,521197.0,R,THE COLONY,18.462780192816957,False
1.0,33.161577980718285,-96.87672205023476,0.195,2005.0,383.1413810482266,8234.133885409372,412674.0,R,FRISCO,17.827900288537045,False
1.0,33.10831367396915,-97.2370584306432,0.141,2015.0,344.08376413998127,6199.8080701021245,351773.0,R,ARGYLE,19.09633901663476,True
1.0,33.1129802304828,-96.92670147106158,0.151,2017.0,348.5904393656422,6532.309392858566,492015.0,R,THE COLONY,18.602195197609262,False
1.0,33.10318961039442,-97.29999779273317,0.1991,2020.0,388.74669187066553,8668.818300424222,379202.0,R,JUSTIN,17.433055487273357,False
1.0,33.11500598073372,-96.9277437729899,0.179,2021.0,365.52485521757217,7677.18704614382,534471.0,R,THE COLONY,17.403303967816882,False
0.0,33.24773989088469,-96.84352168803416,1.026,0.0,2076.397639686513,44580.00536342212,0.0,R,,96.71212739766172,False
1.0,33.25134840671847,-96.94623331812312,0.1838,2020.0,370.32180778151553,8008.645420494843,310367.0,R,AUBREY,17.123774885528167,False
1.0,33.2596108773826,-96.91380665007529,0.211,2023.0,401.4097696680101,9205.549243552205,234960.0,R,AUBREY,17.503551273465217,False
1.0,33.0436703839043,-96.91058811289108,0.1749,2009.0,371.9998202858775,7561.650203431509,505559.0,R,THE COLONY,18.300749514957197,False
1.0,33.17144598944198,-96.961154024453,0.1584,2008.0,395.7746020230509,9050.910372163897,41733.0,R,LITTLE ELM,17.306274083571033,False
1.0,33.04087656611161,-97.37490442137852,0.126,2021.0,320.0002944421056,5500.012831358595,202475.0,R,JUSTIN,18.61817264483358,False
1.0,33.18346545120028,-96.84552950710696,0.2851,2014.0,471.186994088082,12668.095902108234,723572.0,R,FRISCO,17.525694872645698,False
0.0,33.124434051552896,-97.29671541288673,1.0,1974.0,1203.973740521713,43401.477494060695,108472.0,R,JUSTIN,33.398696347704046,False
1.0,33.06762764795708,-96.87790603349951,0.1332,2015.0,333.9274278666551,5986.05991661491,534212.0,R,THE COLONY,18.62786684980212,True
1.0,33.17109175944285,-97.16515330847392,0.1377,2011.0,337.2372423676534,5865.74499990842,219919.0,R,ARGYLE,19.388663782949138,False
1.0,33.11056413071699,-97.0590129304405,0.1828,2022.0,382.5036665014684,7964.159506003308,443359.0,R,HICKORY CREEK,18.370934783109277,False
1.0,33.20826293860245,-96.89716680880036,0.13,2014.0,330.13971283309854,5756.59361274288,364665.0,R,LITTLE ELM,18.933459146439304,False
0.0,33.12163270910454,-97.05734148592028,6.72,0.0,3270.6108571045543,291587.2937777482,90824.0,R,HICKORY CREEK,36.68505317918108,False
1.0,33.20648160734949,-96.93251367481496,0.153,2019.0,347.9674902881431,6618.896716890168,305628.0,R,LITTLE ELM,18.293286551586803,False
1.0,33.22142484484403,-96.9118814408084,0.1096,2015.0,309.2720536151707,4846.904910224617,245678.0,R,AUBREY,19.734078740759205,True
1.0,33.225040731283514,-96.92563711743716,0.1354,2016.0,340.4878854726621,5898.64602939616,300123.0,R,LITTLE ELM,19.65400188041331,False
1.0,33.207182637394425,-96.92658267803176,0.1263,2007.0,321.5753999076708,5539.021329185192,256587.0,R,LITTLE ELM,18.66949623048129,False
1.0,33.21056678346601,-96.94433943068182,0.1584,2015.0,346.6284904397141,6707.549890944577,346440.0,R,LITTLE ELM,17.912846320639876,False
1.0,33.140326255332404,-96.8543509901014,0.2576,2012.0,443.013562178058,11479.22819168695,905200.0,R,FRISCO,17.097056787826617,False
1.0,33.033095865286235,-97.05530601643426,0.277,2017.0,433.4054456636695,12002.906727277435,742664.0,R,FLOWER MOUND,15.649565942559889,True
1.0,33.08027652484343,-96.8813868365927,0.1584,2009.0,350.00054646930187,6900.004356711959,298087.0,R,THE COLONY,17.75366741756446,False
1.0,33.24815660051477,-96.8679858119534,0.246,2023.0,424.9023481951272,10714.005969913967,526911.0,R,PROSPER,16.85102715162878,False
1.0,33.11408231169699,-97.22226296358232,0.0971,2024.0,270.94392113271505,4140.0218315561015,338346.0,R,ARGYLE,17.73193750796677,False
1.0,33.08008002054647,-97.31667809632476,0.1377,2024.0,339.0457621777478,5964.018491876668,351330.0,R,JUSTIN,19.274257617956938,False
1.0,32.995161924505965,-97.36622941245626,0.1389,2021.0,330.00008506689505,6050.006126359388,218710.0,R,FT WORTH,17.999991052850216,False
1.0,33.265448130607865,-97.21754344581888,0.2493,2020.0,418.4833712651669,10706.84782508966,289194.0,R,KRUM,16.356665835398942,False
1.0,33.254638879663034,-96.88967523037084,0.1669,2021.0,359.6399170422253,7276.581999959681,304219.0,R,CELINA,17.77494844844123,False
1.0,33.15840343767767,-96.8840009514677,0.1653,2009.0,353.0609973075861,7353.885163700266,451330.0,R,FRISCO,16.95050507929144,False
1.0,33.22188607855558,-96.93157244082178,0.168,2013.0,364.964442458895,7355.394273135166,208115.0,R,AUBREY,18.109028464432985,False
0.0,33.37546066874281,-97.20707050606096,1.32,0.0,1130.3668708579985,45435.87647713307,0.0,R,SANGER,28.12159381092511,False
1.0,33.086051777486055,-97.07962918204508,0.1933,2005.0,398.1365342712528,9205.027867273777,513790.0,R,HIGHLAND VILLAGE,17.22023031403061,True
1.0,33.158340035185084,-96.92142225293428,0.126,2017.0,322.7098478163223,5637.387095590419,196744.0,R,FRISCO,18.473389198179024,False
0.0,33.10773582624123,-97.0888384708866,2.86,1985.0,1891.0472876716285,124086.67456338908,384707.0,R,COPPER CANYON,28.819048111273304,False
1.0,33.363997150988475,-97.19236309405797,0.23,2006.0,416.7938116762978,10353.209466126476,225441.0,R,SANGER,16.77905600384335,False
1.0,33.10135989439132,-97.30238920640376,0.1653,2020.0,360.00000202001337,7200.006639308625,384907.0,R,JUSTIN,17.999983603744894,False
1.0,33.20621338017301,-96.9258799217426,0.13,2013.0,310.2494285464233,4858.407116348632,311524.0,R,LITTLE ELM,19.81198891082703,False
1.0,33.231506222905075,-96.85940952579502,0.1289,2018.0,325.16657942582736,5633.278732900911,370587.0,R,PROSPER,18.76940754909965,False
1.0,33.10716181849784,-96.92507610569793,0.175,2020.0,375.266395248854,7634.372518766101,698712.0,R,THE COLONY,18.446161365181823,False
1.0,33.25725178928615,-97.11983951577965,0.16,2019.0,357.005282446586,6836.644226305737,337676.0,R,DENTON,18.64259239999055,True
1.0,33.380396994931964,-97.16122247928736,0.2152,2016.0,395.1041329350445,9087.836727724232,261069.0,R,SANGER,17.177605687623913,False
1.0,33.12795096139413,-97.04880823494317,0.1217,2020.0,312.3990565349945,5330.0056627225695,310531.0,R,HICKORY CREEK,18.310143872174432,False
0.0,33.39338929614443,-97.2495851689067,22.198,1996.0,5041.123680339099,947771.7945321784,348902.0,R,SANGER,26.81334062385713,False
0.0,33.295483389736425,-96.87864326832496,52.846,0.0,3230.7655374312903,374327.06633042434,0.0,R,CELINA,27.884293968312846,False
1.0,33.24287039622493,-96.96507829698068,0.1558,2022.0,353.543466894988,6786.2980761614335,290427.0,R,PROVIDENCE VILLAGE,18.41843396522716,False
1.0,33.25454523101094,-97.14542487873968,0.1728,2006.0,367.5827249271485,7828.471408267199,216704.0,R,DENTON,17.259698939716166,False
1.0,33.252622603087,-96.94216772014562,0.132,2019.0,329.95083047885464,5748.285352350754,230280.0,R,AUBREY,18.939134691558877,False
0.0,33.0829164544883,-96.86032600871918,0.7262,0.0,2891.740171768008,31033.95133890899,0.0,R,THE COLONY,269.45203108998766,False
1.0,33.08021204568171,-97.31742393521778,0.2667,2024.0,482.29893573202776,11766.96054436172,306852.0,R,JUSTIN,19.768253877566167,False
0.0,33.164689443972,-97.0376286633597,1.255,1994.0,1400.71695559727,57239.6915808758,27965.0,R,SHADY SHORES,34.277053832924665,False
1.0,33.01121802778328,-97.24819756419012,0.1943,2016.0,385.6680334340359,8399.357030969366,614434.0,R,ROANOKE,17.70847833524117,False
1.0,33.1343538019225,-96.88851473804722,0.1691,2019.0,364.824008351787,7411.779295859687,712652.0,R,FRISCO,17.957436636600086,False
1.0,33.113675500504954,-97.22270790028875,0.1082,2023.0,304.48044021966246,4887.029227784849,284832.0,R,ARGYLE,18.97028525003962,False
1.0,33.15512943242701,-96.88612670910965,0.2113,2021.0,391.6714112967159,9240.81205708199,659568.0,R,FRISCO,16.600975485654775,False
1.0,33.10507550318568,-97.23101079050063,0.2057,2016.0,396.0005529303672,8959.998206740327,495365.0,R,ARGYLE,17.501838092242966,True
1.0,33.244801832466564,-96.90716741943235,0.138,2022.0,337.98385072380404,5929.131097068263,336261.0,R,AUBREY,19.26641214031761,False
1.0,33.01982846746946,-97.22560026178962,0.2508,2008.0,428.871546447791,10666.988512436918,351540.0,R,ROANOKE,17.242992540778502,True
1.0,33.167129455983755,-97.07280238426146,0.1435,2008.0,360.425090099487,7009.011135625049,337637.0,R,DENTON,18.534175942871943,True
1.0,33.150520597574975,-96.90553970325251,0.172,2019.0,364.1445042552726,7473.953239363982,448133.0,R,FRISCO,17.7417781102685,False
1.0,33.199457717335946,-96.9474813497616,0.1368,2017.0,337.1294901532482,5958.573872338845,291917.0,R,LITTLE ELM,19.074412026443,False
1.0,33.136680259508815,-96.90753584856584,0.1389,2012.0,330.05458133539565,6035.068450757369,399305.0,R,FRISCO,18.050503908835104,False
1.0,33.121707637180634,-97.23205919155542,0.149,2022.0,346.2908035675372,6500.361984647607,479053.0,R,,18.447791202808148,False
1.0,33.08204937054194,-97.31871687272,0.1377,2024.0,340.48330205170976,6036.396615706936,278492.0,R,JUSTIN,19.20498044717347,False
1.0,33.109874452181955,-97.23788681276548,0.1346,2017.0,334.6581173085968,5868.513473644031,389559.0,R,ARGYLE,19.084229078371877,False
1.0,33.10329089509041,-97.18589695882036,0.22,2014.0,415.0366006220661,9675.477218982567,571278.0,R,ARGYLE,17.803295481691396,False
0.0,33.33562364647976,-97.09407297450625,4.71,1989.0,2306.2771404494065,205779.2598074874,188615.0,R,SANGER,25.847669262371213,False
1.0,32.99835366902853,-96.98888480114682,0.126,2016.0,319.85653604400085,5485.277611777009,459667.0,R,LEWISVILLE,18.65141764756068,True
1.0,33.089550417976085,-97.1909472077692,0.13,2021.0,319.6519244855673,5567.402083284682,310619.0,R,ARGYLE,18.3527884817408,False
1.0,33.00736495986382,-97.01368682222306,0.124,2019.0,315.7703601429647,5370.30791761269,431876.0,R,LEWISVILLE,18.56707694875399,True
1.0,33.0192474419538,-97.23056148847805,0.1791,2010.0,365.788734236634,7598.004635377014,464834.0,R,ROANOKE,17.610070606096652,False
1.0,33.163889079880875,-97.08576247826728,0.17,2017.0,377.7185580291659,7907.564154135211,330050.0,R,DENTON,18.04238401341623,True
1.0,33.03415527387714,-97.38286401536745,0.132,2022.0,329.9998294167352,5749.995300750295,273202.0,R,,18.939126333001425,False
1.0,33.260207538357406,-96.913230418517,0.209,2023.0,392.2031055516714,9082.735523292982,642187.0,R,,16.93578719867935,False
1.0,33.24315506468612,-96.9650653336635,0.1374,2023.0,340.1852267408019,5983.977593138941,312027.0,R,PROVIDENCE VILLAGE,19.33930846020863,False
1.0,33.26545297311854,-97.21802206267196,0.2065,2020.0,394.1704216886818,8859.885423652058,265246.0,R,KRUM,17.53638042761386,False
0.0,33.22059797935228,-97.1713964074017,1.2824,0.0,1961.8763787200487,52443.04292770271,0.0,R,,73.3931272959469,False
1.0,33.209344238435136,-96.86869478609216,0.193,2021.0,389.94787257018817,8493.36094555491,626393.0,R,FRISCO,17.90331816777404,True
1.0,33.04684388684366,-97.3169451483172,0.1452,2008.0,342.7137206006501,6353.021609657071,207420.0,R,JUSTIN,18.487690032315257,False
1.0,33.043870785807165,-96.86232176919826,0.113,2019.0,299.5973036391918,5792.955317349187,462512.0,R,CARROLLTON,15.494430636994268,False
1.0,33.16153085275379,-96.8968401806578,0.1477,2016.0,357.7893539007395,6478.643440678532,460335.0,R,LITTLE ELM,19.759263329871004,False
1.0,33.25451490664727,-96.91082837394092,0.1508,2021.0,339.6015275041683,6558.065713088878,342223.0,R,AUBREY,17.58585572770112,False
1.0,33.228136124390474,-96.86837872881844,0.2505,2016.0,425.0316378242335,10805.539257414735,650418.0,R,PROSPER,16.71845234633593,False
1.0,33.25705347797478,-96.88081347475686,0.132,2020.0,332.2813652286724,5828.486312795734,277684.0,R,PROSPER,18.943324175924825,False
1.0,33.19455584213473,-96.87068905280182,0.1565,2006.0,345.2573640097579,6533.517983889296,317988.0,R,FRISCO,18.244787524409183,False
1.0,33.22222734046337,-96.90909320237182,0.1461,2006.0,351.5432153950849,6547.495400191351,237567.0,R,AUBREY,18.874794824094625,True
1.0,33.0083953413477,-97.24653181189474,0.215,2014.0,400.07822673790906,9422.48597160149,509141.0,R,ROANOKE,16.98729910473348,False
0.0,33.24532291559097,-97.07214623924423,2.22,1967.0,1547.9923145522462,92521.86893346334,52733.0,R,DENTON,25.89960874694493,False
1.0,33.13853188846114,-96.9236773371788,0.1758,2013.0,376.4999307515671,7686.635456323351,399888.0,R,FRISCO,18.441384226088605,False
1.0,33.2031008935916,-97.07516193113683,0.1883,2010.0,360.6610207075869,7994.962410227237,212599.0,R,DENTON,16.269791549168936,False
1.0,33.04786197401515,-97.3351167381787,0.1787,2021.0,374.5198358722111,7783.409671165159,510734.0,R,FORT WORTH,18.02103620234479,False
1.0,33.125611277487565,-96.88092793066993,0.2654,2005.0,428.4994462539892,11344.188805596124,737690.0,R,FRISCO,16.185535923855486,False
1.0,33.13971549672425,-96.86257683485996,0.2178,2013.0,432.4293438276858,11034.659782004366,704122.0,R,FRISCO,16.946162464220222,False
1.0,33.22203233142372,-96.85069184689688,0.189,2024.0,381.90554206330137,8257.707168424171,745951.0,R,PROSPER,17.66251092268959,False
1.0,33.24529975950396,-96.91046742566998,0.1356,2021.0,335.83215817082174,5830.750524210012,228044.0,R,AUBREY,19.342833824459063,False
1.0,33.202839383372776,-96.88586572016136,0.1225,2005.0,314.478282798244,5393.652695886583,309815.0,R,LITTLE ELM,18.33573571156238,False
1.0,33.17077191376343,-97.10058883450871,0.1263,2014.0,301.77651754135275,5232.255665308025,420206.0,R,DENTON,17.405316629156943,True
1.0,33.12496448386279,-97.2304719108932,0.193,2022.0,380.0005523333336,8400.028735849912,603353.0,R,Northlake,17.190467356065326,False
1.0,33.200068948861784,-96.89492899546131,0.1263,2012.0,320.27010753635926,5486.38565741508,386619.0,R,LITTLE ELM,18.695904405247106,False
0.0,33.03174937564048,-97.3382100769501,0.615,0.0,1561.7394612056712,25763.35901547235,0.0,R,,94.67050252345608,False
1.0,33.233674567752765,-96.92983565974,0.163,2022.0,355.99978079836,7079.992707673774,500126.0,R,,17.900561365143147,False
1.0,33.04732673295581,-96.91027724647633,0.092,2024.0,275.81854824441393,3856.3071113182737,633274.0,R,LEWISVILLE,19.72764859219152,False
1.0,33.24152634891892,-96.91318428676246,0.15,2022.0,347.5945075093614,6619.183532514453,353415.0,R,AUBREY,18.253299830285627,False
1.0,33.08596481936772,-97.11287553370364,0.132,2015.0,330.29348472629664,5747.051816380331,454431.0,R,ARGYLE,18.982565241834024,False
0.0,33.04606283882181,-97.10463267269228,2.4211,0.0,2831.658736772463,105489.68753419444,0.0,R,FLOWER MOUND,76.01019008555406,False
0.0,33.31958259549034,-97.13496411598292,2.0,1965.0,1716.3677259590495,82993.41676951168,75258.0,R,SANGER,35.49580539496533,False
0.0,33.358243930024685,-97.25458744375248,1.18,0.0,2149.5904092434625,118960.03856133782,0.0,R,SANGER,38.8427826973925,False
0.0,33.01270759359836,-96.95112893664512,0.6163,0.0,1187.796835906112,48807.538270231766,0.0,R,LEWISVILLE,28.90662740614128,True
